sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	StrainID	replicate	Temp	max.OD	date
D23	0	0.0139061292679902	0	4.46316490563267	2.66263254063799	2.53765086015091	2.5265	0.00298174204250013		23G3A05	1	30	0.061	2024-03-14
D24	0	0	0	0	0	0	0	0	cannot fit data	25G4B06	1	30	0	2024-03-14
D3	0.27654066745115	0.0235362008363346	0.249022311001875	9.53676574859268	2.7834742106892	10.8144687619573	10.7515	0.0151374235957715		28G3A02	1	30	0.305	2024-03-14
D4	0	0	0	0	0	0	0	0	cannot fit data	28G3B08	1	30	-0.001	2024-03-14
D5	0	0.0169997106051949	0	-0.0983117511292458	0.0767974755541404	0.490587892512951	0.497	0.00300798093008824	questionable fit (k < n0)	23G2A03	1	30	0.017	2024-03-14
D6	0	0	0	0	0	0	0	0	cannot fit data	23G2B04	1	30	0	2024-03-14
D7	0.10756409143029	0.010817139500599	0.376461561071258	5.819895538841	1.84121634779266	4.61434540496777	4.585	0.0087313000071537		28G3A05	1	30	0.118	2024-03-14
D8	0	0	0	0	0	0	0	0	cannot fit data	28G4A01	1	30	0.024	2024-03-14
D9	0	0.00553594614839694	0	10.0354140453982	3.72682819463509	1.57854146216426	1.574	0.00176111460211		23G2A04	1	30	0.042	2024-03-14
E1	0.140699980957884	0.0109792445010065	0.174022695315641	14.1899729075043	3.9830849608594	4.83397110358262	4.808	0.00863149272522707		23G1A07	2	30	0.148	2024-03-14
E10	0	0	0	0	0	0	0	0	cannot fit data	23G2B10	2	30	-0.001	2024-03-14
E11	0	0	0	0	0	0	0	0	cannot fit data	28G3A06	2	30	0.00800000000000001	2024-03-14
E12	0	0	0	0	0	0	0	0	cannot fit data	28G4A02	2	30	0.002	2024-03-14
E13	0	0.00928058740373674	0	1.35083418059941	2.12713487561403	1.09282061095732	1.0645	0.00499544429776581		23G1B01	2	30	0.03	2024-03-14
E14	0	0	0	0	0	0	0	0	cannot fit data	23G2A05	2	30	0.013	2024-03-14
E15	0	0.00847120746362623	0	11.4950259610749	3.96349875193932	2.63859958346	2.649	0.00415000856115926		28G3B01	2	30	0.071	2024-03-14
E16	0	0	0	0	0	0	0	0	cannot fit data	32G4A07	2	30	0.001	2024-03-14
E17	0	0.0140758859994109	0	6.13683824321174	4.34565208916817	2.10632705382888	2.0955	0.00225316626222033		28G1B09	2	30	0.057	2024-03-14
E18	0	0	0	0	0	0	0	0	cannot fit data	23D02	2	30	0	2024-03-14
E19	0.170353176340609	0.0232840702596022	0.227087062377317	8.11641631848434	3.05234112988896	6.85446509852545	6.8255	0.00794864722107738		28G1B02	2	30	0.187	2024-03-14
E2	0	0	0	0	0	0	0	0	cannot fit data	23G2A01	2	30	0	2024-03-14
E20	0	0	0	0	0	0	0	0	cannot fit data	28G2B09	2	30	0.001	2024-03-14
E21	0.227789441371014	0.0183748948044478	0.231142743869623	10.5273927399851	2.99878408015663	8.68090333749458	8.64	0.0097205248805261		23G1B05	2	30	0.239	2024-03-14
E22	0	0	0	0	0	0	0	0	cannot fit data	26G2A07	2	30	0.003	2024-03-14
E23	0	0.01313683844263	0	4.23148828490508	2.40793094042424	2.52454686398724	2.521	0.00228714025470454		23G3A05	2	30	0.059	2024-03-14
E24	0	0	0	0	0	0	0	0	cannot fit data	25G4B06	2	30	0.001	2024-03-14
E3	0.272529915972484	0.0230161756553546	0.242549820879675	9.82609147408335	2.85775177258863	10.5770054427262	10.5125	0.0131209943132686		28G3A02	2	30	0.294	2024-03-14
E4	0	0	0	0	0	0	0	0	cannot fit data	28G3B08	2	30	0	2024-03-14
E5	0	0.0042911885906444	0	1.8092269607588	2.38449742786927	0.526691994649007	0.51	0.00371341389411671		23G2A03	2	30	0.015	2024-03-14
E6	0	0	0	0	0	0	0	0	cannot fit data	23G2B04	2	30	0	2024-03-14
E7	0.105819970132169	0.0112111618433268	0.346125032818869	6.16205274158593	2.00259188107517	4.49887238421775	4.474	0.00849331161094471		28G3A05	2	30	0.117	2024-03-14
E8	0	0	0	0	0	0	0	0	cannot fit data	28G4A01	2	30	-0.001	2024-03-14
E9	0	0.00445057091904521	0	9.76229617113367	3.22003291956635	1.5808958607057	1.574	0.00257014817492556		23G2A04	2	30	0.043	2024-03-14
F1	0.136121758303822	0.00884316605726199	0.195195917937813	13.6618295507973	3.55103317673259	4.76415517664455	4.7285	0.0100400865925679		23G1A07	3	30	0.148	2024-03-14
F10	0	0	0	0	0	0	0	0	cannot fit data	23G2B10	3	30	-0.001	2024-03-14
F11	0	0	0	0	0	0	0	0	cannot fit data	28G3A06	3	30	0.00600000000000001	2024-03-14
F12	0	0	0	0	0	0	0	0	cannot fit data	28G4A02	3	30	-0.001	2024-03-14
