sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	strain	pH	replicate	max.OD	date
G22	0	0.003	0	-2.64611781598648	4.52356828467514	0.0553717123133377	0.040125	0.000534897307645304	questionable fit (k < n0)	28D03	9.5	1	0.003	2023-07-19
G23	0	0.00309390369022355	0	-10.8683925566329	19.2964344593427	0.0760945954770757	0.0730000000000001	0.000382834578333978	questionable fit (k < n0)	28D03	9.8	1	0.004	2023-07-19
G24	0	0.00234299062753612	0	-12.5177810971576	15.5906722484587	0.0657901865116936	0.0606250000000001	0.000289920126514472	questionable fit (k < n0)	28D03	10.1	1	0.003	2023-07-19
G3	0.176167842088079	0.0112888399104807	0.130615493491375	20.5289372180866	5.30677611079664	4.82209010193366	4.77937625	0.00684553608657068		28D03	3.8	1	0.181	2023-07-19
G4	0.202728383991749	0.0126903130490646	0.11237928565708	24.0826008037667	6.16792655788051	4.88973820729669	4.83475097222222	0.00850495892164558		28D03	4.1	1	0.195	2023-07-19
G5	0.212275625172902	0.0088425114247863	0.155151459959128	20.2110011609524	4.46755177645472	5.90183447390819	5.85262652777778	0.00668906034021521		28D03	4.4	1	0.212	2023-07-19
G6	0.202848392351218	0.00770922507882731	0.148598977580582	21.745070935249	4.66454878657606	5.34091252908012	5.29787583333333	0.00628476962622208		28D03	4.7	1	0.198	2023-07-19
G7	0.231186268513527	0.00758180138795319	0.172258334398189	19.6456555182591	4.02388182250548	6.56747704200262	6.53637611111111	0.00505640008284962		28D03	5	1	0.232	2023-07-19
G8	0.233586016959841	0.00513897961221451	0.181586680006943	20.8960803653181	3.81716974248024	6.35930016566643	6.32237569444445	0.00500804281720762		28D03	5.3	1	0.236	2023-07-19
G9	0.265806791637715	0.00297590318264954	0.222129386993739	20.1727618870992	3.1204659137671	7.43997482911626	7.39350069444444	0.00702396548283183		28D03	5.6	1	0.274	2023-07-19
H1	0	0.00287529865284092	0	-0.247795976517493	0.182987367228517	0.192470270004086	0.175124861111111	0.00092702180410144	questionable fit	23G1B10	3.2	1	0.00599999999999999	2023-07-19
H10	0	0.000218338077892044	0	11.5797201785268	1.86036872284174	0.605329275811184	0.6115	0.00138569241915695		23G1B10	5.9	1	0.019	2023-07-19
H11	0	0.0014724533046004	0	9.64837770298618	2.52355364974566	0.854892265473272	0.862625138888889	0.00281289963686097		23G1B10	6.2	1	0.027	2023-07-19
H12	0	0.000609075284926521	0	10.8304283885269	2.38176848076485	0.5528511292412	0.562625	0.00461015848452982		23G1B10	6.5	1	0.021	2023-07-19
H13	0	0.00171151578368753	0	24.9274355181614	6.33797821550929	0.651432180724307	0.653625	0.00195215901326545		23G1B10	6.8	1	0.03	2023-07-19
H14	0.012	0.00309415527596984	0.0142580520632973	919.767770865422	48.6144374759458	0.214482812267811	0.213125	0.000905288146320908		23G1B10	7.1	1	0.012	2023-07-19
H15	0	0.0033723038683079	0	-1.82615813687935	2.7599233485568	0.254586886733227	0.254	0.000524568482023857	questionable fit	23G1B10	7.4	1	0.00700000000000001	2023-07-19
H16	0	0.00157993450826966	0	1.68754419233665	4.390648972142	0.15631630207936	0.156124722222222	0.000717965251257313		23G1B10	7.7	1	0.005	2023-07-19
H17	0	0.00225131581887727	0	7.72047764967486	4.23638401109141	0.398030721516654	0.397875555555556	0.0017456705913305		23G1B10	8	1	0.014	2023-07-19
H18	0	0.000906301689536837	0	15.4091589170395	8.94300429969444	0.118349342272429	0.118874861111111	0.00103617937878404		23G1B10	8.3	1	0.00600000000000001	2023-07-19
H19	0	0.000517898479596386	0	10.4204626168094	2.43627595172538	0.397125962365875	0.396624722222222	0.00109052618715891		23G1B10	8.6	1	0.014	2023-07-19
H2	0	0	0	0	0	0	0	0	cannot fit data	23G1B10	3.5	1	0.00299999999999999	2023-07-19
H20	0	0	0	0	0	0	0	0	cannot fit data	23G1B10	8.9	1	0.004	2023-07-19
H21	0	0.00316276258111183	0	4.69446255381634	3.89781704807533	0.433568132100534	0.433124861111112	0.00108581034682923		23G1B10	9.2	1	0.012	2023-07-19
H22	0	0.000400105193600663	0	16.0228915942757	4.11412835835237	0.202092972340913	0.204625	0.00138277239802633		23G1B10	9.5	1	0.00800000000000001	2023-07-19
H23	0	0	0	0	0	0	0	0	cannot fit data	23G1B10	9.8	1	0.005	2023-07-19
H24	0	0	0	0	0	0	0	0	cannot fit data	23G1B10	10.1	1	0.004	2023-07-19
H3	0	0.00103448278361821	0	16.8526353315579	3.7260744392996	0.772761044851212	0.780375	0.0010733336204431		23G1B10	3.8	1	0.025	2023-07-19
H4	0	0.000115345478923942	0	21.1708554373102	2.704754376075	0.71096329444116	0.705375138888889	0.000534716015227214		23G1B10	4.1	1	0.027	2023-07-19
